Producto,Canal,Ubicacion,Fecha,Cantidad
2228,default,18,14/03/2025,1
2228,default,18,15/03/2025,1
2228,default,18,20/03/2025,1
2228,default,18,22/03/2025,2
2228,default,18,29/03/2025,1
2228,default,18,31/03/2025,1
2228,default,18,09/04/2025,1
2233,default,18,11/04/2024,1
2233,default,18,12/04/2024,2
2233,default,18,13/04/2024,2
2233,default,18,15/04/2024,1
2233,default,18,16/04/2024,1
2233,default,18,17/04/2024,1
2233,default,18,23/04/2024,1
2233,default,18,24/04/2024,3
2233,default,18,04/05/2024,1
2233,default,18,06/05/2024,1
2233,default,18,07/05/2024,2
2233,default,18,08/05/2024,3
2233,default,18,13/05/2024,1
2233,default,18,14/05/2024,2
2233,default,18,16/05/2024,2
2233,default,18,17/05/2024,5
2233,default,18,18/05/2024,1
2233,default,18,21/05/2024,1
2233,default,18,24/05/2024,3
2233,default,18,27/05/2024,4
2233,default,18,28/05/2024,1
2233,default,18,05/06/2024,1
2233,default,18,10/06/2024,1
2233,default,18,12/06/2024,1
2233,default,18,19/06/2024,1
2233,default,18,20/06/2024,1
2233,default,18,26/06/2024,1
2233,default,18,10/07/2024,2
2233,default,18,25/07/2024,1
2233,default,18,27/07/2024,2
2233,default,18,30/07/2024,6
2233,default,18,31/07/2024,1
2233,default,18,02/08/2024,1
2233,default,18,08/08/2024,2
2233,default,18,13/08/2024,1
2233,default,18,14/08/2024,1
2233,default,18,16/08/2024,1
2233,default,18,22/08/2024,2
2233,default,18,26/08/2024,1
2233,default,18,27/08/2024,2
2233,default,18,29/08/2024,3
2233,default,18,02/09/2024,1
2233,default,18,10/09/2024,1
2233,default,18,12/09/2024,1
2233,default,18,14/09/2024,1
2233,default,18,18/09/2024,1
2233,default,18,20/09/2024,3
2233,default,18,21/09/2024,1
2233,default,18,23/09/2024,1
2233,default,18,24/09/2024,2
2233,default,18,25/09/2024,1
2233,default,18,26/09/2024,5
2233,default,18,30/09/2024,2
2233,default,18,02/10/2024,1
2233,default,18,03/10/2024,4
2233,default,18,07/10/2024,2
2233,default,18,08/10/2024,4
2233,default,18,09/10/2024,1
2233,default,18,10/10/2024,2
2233,default,18,15/10/2024,2
2233,default,18,19/10/2024,2
2233,default,18,22/10/2024,1
2233,default,18,28/10/2024,4
2233,default,18,02/11/2024,1
2233,default,18,08/11/2024,1
2233,default,18,11/11/2024,5
2233,default,18,12/11/2024,2
2233,default,18,21/11/2024,3
2233,default,18,23/11/2024,1
2233,default,18,26/11/2024,1
2233,default,18,28/11/2024,1
2233,default,18,30/11/2024,1
2233,default,18,05/12/2024,1
2233,default,18,06/12/2024,1
2233,default,18,07/12/2024,3
2233,default,18,13/12/2024,5
2233,default,18,17/12/2024,1
2233,default,18,20/12/2024,6
2233,default,18,23/12/2024,2
2233,default,18,27/12/2024,1
2233,default,18,28/12/2024,2
2233,default,18,30/12/2024,2
2233,default,18,07/01/2025,1
2233,default,18,08/01/2025,1
2233,default,18,13/01/2025,2
2233,default,18,16/01/2025,3
2233,default,18,22/01/2025,1
2233,default,18,23/01/2025,1
2233,default,18,24/01/2025,1
2233,default,18,30/01/2025,1
2233,default,18,07/02/2025,1
2233,default,18,10/02/2025,1
2233,default,18,11/02/2025,2
2233,default,18,12/02/2025,1
2233,default,18,14/02/2025,1
2233,default,18,15/02/2025,1
2233,default,18,28/02/2025,1
