Producto,Desc_Producto,Familia_Producto,Categoria,Segmentacion_Producto,Ubicacion,Desc_Ubicacion,Origen_Abasto,OverrideClasificacionABCD,Override_Min_Politica_Inventarios,Override_Max_Politica_Inventarios,Medida_Override,Tipo_Override,MargenUnitario,LeadTime_Abasto_Dias,Frecuencia_Revision_Dias,Fill_Rate,MOQ,Tamano_Lote,Unidades_Pallet,Costo_Unidad,Tolerancia_Vida_Util_Dias,Vida_Util_Dias,Unidad_Medida_UOM,Presentacion,Desc_Empaque_UOM_Base,Unidades_Empaque,Cantidad_Demanda_Indirecta,Nivel_OA
2208,BISQUET INT PASAS Y NUEZ STEVIA LA FUENTE 320GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,51.36,40,45,,PZ,PZ,,,
1477,BISQUET INTEG LA FUENTE ARANDANO STEVIA 80 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,14.2,40,45,,pz,pz,,,
1476,BISQUET INTEG LA FUENTE ARANDANOS STEVIA 320 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56.59,40,45,,pz,pz,,,
701,BISQUET INTEGRAL LA FUENTE 320GR,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,41.4,0,0,,pz,pz,,,
702,BISQUET INTEGRAL LA FUENTE 80GR,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,9.55,0,0,,pz,pz,,,
816,BISQUET INTEGRAL LA FUENTE STEVIA 320GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56.59,40,45,,UN,UN,,,
815,BISQUET INTEGRAL LA FUENTE STEVIA 80GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,11.39,40,45,,UN,UN,,,
2047,BISQUET VEGANO 320 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,61.99,40,45,,pz,pz,,,
2149,BISQUETS VEGANOS DUO PACK,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,33.51,40,45,,PZ,PZ,,,
542,CAJA AVENA INSTANTANEA VARIOS SABORES,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,39,360,365,,pz,pz,,,
2511,CAJETA SIN AZUCAR PIRHUAN 340G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,79.71,360,365,,pza,pza,,,
2131,CDA DIP DE TAMARINDO 285 GRS,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45,175,180,,PZ,PZ,,,
1342,CDA FLOR DE SAL 70GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.5,360,365,,PZ,PZ,,,
1343,CDA FLOR DE SAL ALBAHACA 70GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.5,360,365,,PZ,PZ,,,
1663,CDA FLOR DE SAL CAMPIRANO 60GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.5,360,365,,pz,pz,,,
1440,CDA FLOR DE SAL JAMAICA 70GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.5,360,365,,pz,pz,,,
1664,CDA FLOR DE SAL MEDITERRANEO 70GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.5,360,365,,PZ,PZ,,,
2051,CHAMOY CDA 250 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45,360,365,,PZ,PZ,,,
2050,CHAMOY CDA 600GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,98,360,365,,PZ,PZ,,,
2161,CHOCOLATE KEKUA TABLETA 40 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,19.2,360,365,,PZ,PZ,,,
2385,CHURRITOS NOPALIA CHILE-LIMON 80GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,12.32,360,365,,PZ,PZ,,,
2386,CHURRITOS NOPALIA CHIPOTLE 80 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,12.32,360,365,,PZ,PZ,,,
2425,CHURRITOS NOPALIA DRAGÓN 80G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,13.42,360,365,,PZ,PZ,,,
2387,CHURRITOS NOPALIA HABANERO 80 GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,12.32,360,365,,PZ,PZ,,,
655,CREMA DE AVELLANA TASTY 350GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,73.41,360,365,,pz,pz,,,
409,Crema de Cacahuate 310g Tasty,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,55.93,360,365,,pz,pz,,,
2494,ENDULZANTE XILINAT 454 GRS,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,113,360,365,,PZ,PZ,,,
2589,ENDULZANTE XILINAT BOLSA C/20 SOBRES ,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,40,360,365,,PZ,PZ,,,
808,GRANOLA GRANVITA 0% 350G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,44.63,360,365,,,,,,
640,GRANOLA TÍA OFILIA 310G.,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,66,360,365,,pz,pz,,,
2262,GREENSOME SAZONADOR 250GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,68.25,175,180,,PIEZA,PIEZA,,,
392,HARINA PARA HOT CAKES 500G DMEALS,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,25,0,0,,pz,pz,,,
2527,HARINA PARA HOT CAKES CON CANELA 400GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,38.5,360,365,,PZ,PZ,,,
2500,HARINA PARA HOTCAKES DE ARROZ Y AMARANTO 500G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,44.66,360,365,,PZ,PZ,,,
1587,LIVANA SUSTITUTO DE AZUCAR 40GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,23.42,360,365,,CAJA,CAJA,,,
1557,LIVANA SUSTITUTO DE AZUCAR 75G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,44.1,360,365,,PZA,PZA,,,
449,Mermelada de Fresa Tasty 355g,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,47.6,360,365,,pz,pz,,,
639,MIEL DE AGAVE TÍA OFILIA 330G.,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56,360,365,,pz,pz,,,
693,MIEL DE AGAVE TÍA OFILIA 660G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,90,360,365,,pz,pz,,,
794,SEVILLANAS CAJETA SUGAR FREE 360G,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,65,0,0,,pz,pz,,,
410,SUST DE SAL 105G TASTY,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,20.8,360,365,,pz,pz,,,
2261,CDA MALTEADA NUTRITIVA SABOR NATURAL 500G,ND,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,250,360,365,,PIEZA,PIEZA,,,
2005,CDA SUPER FOODS CHIA JAMAICA 200G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,55,360,365,,PIEZA,PIEZA,,,
1768,CDA SUPER FOODS CHIA LIMON 200G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,58,360,365,,PIEZA,PIEZA,,,
1764,CDA SUPER FOODS CURCUMA 100G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45,360,365,,PIEZA,PIEZA,,,
1766,CDA SUPER FOODS FIBRA 250G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45,360,365,,PIEZA,PIEZA,,,
1765,CDA SUPER FOODS JENGIBRE 100G,Slow Mover,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45,360,365,,PIEZA,PIEZA,,,
1767,CDA SUPER FOODS JUGO VERDE 250G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,55,360,365,,PIEZA,PIEZA,,,
2006,CDA SUPER FOODS LIMONADA 200G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,50,360,365,,PIEZA,PIEZA,,,
2195,CDA SUPER FOODS PEPINO LIMON VITAMINADO,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,60,360,365,,1,1,,,
2185,CDA SUPER FOODS PIÑA VITAMINADO,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,60,360,365,,PZ,PZ,,,
2260,CDA SUPER FOODS UVA 200G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,55,360,365,,,,,,
1913,CDA SUPLEMENTO CDA CHOCOLATE LIQUIDO 237ML,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,16,1,1,23.5,360,365,,PZ,PZ,,,
1911,CDA SUPLEMENTO CDA FRESA LIQUIDO 237ML,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,16,1,1,23.5,360,365,,PZ,PZ,,,
1912,CDA SUPLEMENTO CDA VAINILLA LIQUIDO 237ML,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,16,1,1,23.5,360,365,,PZ,PZ,,,
1898,CDA SUPLEMENTO CHOCOLATE 400G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,9,1,1,121.9,360,365,,PZ,PZ,,,
1897,CDA SUPLEMENTO FRESA 400G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,9,1,1,121.9,360,365,,PZ,PZ,,,
1899,CDA SUPLEMENTO VAINILLA 400G,,SUPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,9,1,1,121.9,360,365,,PZ,PZ,,,
2307,ABASAGLAR KWIKPEN 100U/ML C/1 SOL INY,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,339.43,335,365,,PZ,PZ,,,
2314,ABASAGLAR KWIKPEN 100U/ML C/5 SOL INY,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1192,335,365,,PZ,PZ,,,
930,ALDERAN LOSARTAN 50MG 30TAB.,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,25,335,365,,PZ,PZ,,,
1562,ALPHARMA  METFORMINA 850 MG C/30 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,13.49,335,365,,PZ,PZ,,,
1839,ALPHARMA METFORMINA LP 500 MG C/30 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,97.7,335,365,,pz,pz,,,
2021,ALPHARMA METFORMINA LP 750 MG CJA TAB 30,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,60.82,335,365,,,,,,
2218,ALPHARMA MICONAZOL CREMA 20G,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,9.43,335,365,,PZ,PZ,,,
2408,ALPHARMA TELMISARTAN 40MG 28TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45.9,335,365,,PZ,PZ,,,
2183,AMSA DIOSMINA/HESPERIDINA 450/50MG TAB 20,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,59.63,335,365,,PZ,PZ,,,
1524,AMSA INSULINA ISOFANA NPH 100 UDS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,113.65,335,365,,pzs,pzs,,,
928,AMSA METFORMINA 850MG 30TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,15.38,335,365,,PZ,PZ,,,
1551,AMSA PREGABALINA 150MG 14 CAPSULAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,62.1,335,365,,PZ,PZ,,,
1550,AMSA PREGABALINA 75 MG 14 CAPSULAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,25.62,335,365,,PZ,PZ,,,
2464,APOTEX METFORMINA LP 500 MG 60 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,114.88,335,365,,PIEZA,PIEZA,,,
2369,APOTEX METFORMINA LP 750 MG C/30 TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,62.06,335,365,,PZ,PZ,,,
2381,APOTEX MICONAZOL CREMA 20G,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,15.31,335,365,,PZ,PZ,,,
1945,ASPITAK-P 100 MG TAB 30,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,20.47,335,365,,PZA,PZA,,,
2196,AVIVIA PHARMA (TELMISARTAN) 40MG 30 TABS,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,53.91,335,365,,PZ,PZ,,,
1939,BIFAREN 30 TABS 200MG,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,22.33,335,365,,PZ,PZ,,,
2168,BIONAFIL 10MG 30 TAB (ENALAPRIL),ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,12,335,365,,PZ,PZ,,,
2510,BONGLIXAN INSULINA GLARGINA VIAL 10ML 100UI ML,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,344,335,365,,pza,pza,,,
2317,BRUNADOL 300/275 MG TAB 10,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,22.54,335,365,,PIEZA,PIEZA,,,
2129,CDA ATORVASTATINA 20MG 10TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,240,1,1,20.6,335,365,,PZ,PZ,,,
919,CO-TARSAN 100MG/12.5MG 15 COMPRIMIDOS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,98,335,365,,,,,,
920,CO-TARSAN 50.0MG/12.5MG 15 COMPRIMIDOS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,49.06,335,365,,,,,,
2485,COLPRADIN 10 MG 30 TABS ,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,17.18,335,365,,PZ,PZ,,,
2497,COMPLEJO B DIAB 100/5/.05MG C/30 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,42.31,335,365,,PZ,PZ,,,
917,ENOVAL ENALAPRIL 10MG 30 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,8.66,335,365,,PZ,PZ,,,
1532,ERBITRAX 250MG 28 TABS,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,135.25,335,365,,PZ,PZ,,,
1043,FICONAX 1GR 30 TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,118.59,335,365,,UN,UN,,,
269,FICONAX 30 TABS 850MG,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,84.71,335,365,,pz,pz,,,
2498,FIRIALTA 10MG 28 TAB,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1227.39,335,365,,PZ,PZ,,,
2499,FIRIALTA 20MG 28 TAB,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1227.39,335,365,,PZ,PZ,,,
2460,FORXIGA 10 MG 14 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,405,335,365,,PZ,PZ,,,
2459,FORXIGA 10 MG 28 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,810,335,365,,PZ,PZ,,,
2000,GALACTUS INSULINA GLARGINA PLUMA 5 CARTUCHOS 3ML,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,796.69,335,365,,PIEZA,PIEZA,,,
1772,GALACTUS INSULINA GLARGINA PLUMA CARTUCHO 3ML,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,212.45,335,365,,PIEZA,PIEZA,,,
1773,GALACTUS INSULINA GLARGINA VIAL 10ML,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,442.22,335,365,,PIEZA,PIEZA,,,
1708,GELMICIN CREMA 40GR,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,12.79,335,365,,PIEZA,PIEZA,,,
1165,GLIOZAC PIOGLITAZONA 15MG 7 TAB,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,19.4,335,365,,PZ,PZ,,,
2019,HIDROCLOROTIAZIDA 25 MG TAB 20,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,11.76,335,365,,PZ,PZ,,,
1044,INSULEX N VIAL 10ML,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,240.96,335,365,,PZ,PZ,,,
1099,INSULEX R VIAL 10ML,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,240.96,335,365,,PZ,PZ,,,
341,JANUMET 28 COMP 50/500MG,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,447.38,335,365,,pz,pz,,,
241,JANUMET 50/1000MG 56 TAB,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,650,335,365,,pz,pz,,,
544,JANUMET 50/850 mg 28 comprimidos,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,380,335,365,,pz,pz,,,
1034,JANUMET XR 14 TAB 100/1000MG,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,395,335,365,,UN,UN,,,
963,JANUVIA 14 COMPR 100MG,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,450,335,365,,PZ,PZ,,,
2292,JARDIANZ 25 MG TAB 30,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,2054.78,335,365,,PZ,PZ,,,
1942,JARDIANZ DPP 5/25MG TAB 30,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,3016.63,335,365,,PZA,PZA,,,
1941,JARDIANZ DUO 12.5/1000MG TAB 30,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1130.76,335,365,,PZA,PZA,,,
1940,JARDIANZ DUO 12.5/850MG TAB 30,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1130.76,335,365,,PZA,PZA,,,
2134,LEVERSTAT 30 TABS 50MG ,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,13.59,335,365,,PZ,PZ,,,
2311,MAFENA GEL TUBO C/60G 1.16 G/100 G,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,27.07,335,365,,PZ,PZ,,,
2469,MAVER DIOSMINA/HESPERIDINA 450 MG - 50 MG C/20 TABS,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56.25,335,365,,PZ,PZ,,,
2388,MEDLEY GLIMEPIRIDA 2MG 30 TABLETAS,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,27,335,365,,PIEZA,PIEZA,,,
1544,NIPRESOL METOPROLOL 100MG 20 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,12.5,335,365,,PZ,PZ,,,
388,NOVORAPID FLEXPEN 100U/ML,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,344.9,335,365,,pz,pz,,,
2136,OLAVAC 10MG TAB30 (ENALAPRIL),ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,6.4,335,365,,,,,,
1504,OMEGA 3 SALMON DE ALASKA 30 CAPSULAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,71.5,335,365,,pz,pz,,,
2084,OZEMPIC 0.25MG,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,3514.66,335,365,,pz,pz,,,
2454,OZEMPIC 1MG,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,4767.94,335,365,,PZ,PZ,,,
2137,PIOGLITAZONA 15 MG TAB 7,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,14.4,335,365,,PZ,PZ,,,
1340,PRASIVER 10MG 30 TABS,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45.94,335,365,,pz,pz,,,
1072,PRESLOPIN 10 TABS 5MG,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,6.87,335,365,,UN,UN,,,
2486,PRESLOPIN 5 MG 30 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,10.13,335,365,,PZ,PZ,,,
2099,PUNAB 50MG TAB 30 LOSARTÁN,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,12.8,335,365,,PZ,PZ,,,
2413,ROVEMAX DIOSMINA/HESPERIDINA 450/50MG C/20 TABLETAS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,60.28,335,365,,PZ,PZ,,,
2349,RYBELSUS TAB 3MG CAJA C/30,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1949.36,335,365,,PZ,PZ,,,
2350,RYBELSUS TAB 7MG CAJA C/30,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,3248.95,335,365,,PZ,PZ,,,
817,RYZODEG FLEXTOUCH INY,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,673.54,335,365,,PZ,PZ,,,
1418,SHOT B COMPLEJO B 30 TABS,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,181.77,335,365,,pz,pz,,,
1362,SILKA MEDIC 15 GR,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,59.2,0,0,,PZ,PZ,,,
2256,SOLIQUA 100 U/ML + 33MCG/ML 1 PLUMA,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,838.69,335,365,,PZ,PZ,,,
2257,SOLIQUA 100 U/ML+50 MCG/ML 1 PLUMA,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,852.05,335,365,,PZ,PZ,,,
2457,TERLISGEN 250MG C/30 TAB,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,61.16,0,0,,PZ,PZ,,,
1531,TOUJEO 450 UN/1.5ML C/1,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,607.92,335,365,,PZ,PZ,,,
1530,TOUJEO 450 UN/1.5ML C/3,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,1647.26,335,365,,PZ,PZ,,,
629,TRESIBA FLEXTOUCH PLUMA CON 3ML.,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,795.13,335,365,,pz,pz,,,
915,TRIBEDOCE 100MG/5MG/50MCG,,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,24.15,335,365,,,,,,
2524,ULTRA AMLODIPINO 5 MG 30 TABS,ND,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,12.26,335,365,,PZ,PZ,,,
1707,ULTRA CAPTOPRIL 25MG 30 TABLETAS,Slow Mover,MEDICINAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,8.95,335,365,,PIEZA,PIEZA,,,
