Product,Channel,Loc,Fecha,Cantidad
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-05-10,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-05-24,74
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-05-31,41
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-06-07,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-06-14,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-06-21,18
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-06-28,44
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-07-05,40
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-07-12,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-07-19,12
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-07-26,33
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-08-02,76
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-08-09,0
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-08-16,43
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-08-23,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-08-30,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-09-06,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-09-13,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-09-20,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-10-04,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-10-11,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-10-18,42
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-10-25,0
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-11-01,48
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-11-08,12
